5.49,0,0.054,-0.065,-0.005,0.005,0.002,0,0,-112.234,-73.555,8.137,-1.673,0.003,23.443,-149.314,-56.176,0.499,7.768,6.851,-24.965,39.142,-17.227,7.462,-9.541,-6.781
5.5,0,0.041,-0.048,-0.003,0.004,0.001,0,0,-112.224,-73.554,8.136,-1.672,0.003,23.56,-149.806,-56.136,0.617,7.934,6.662,-24.774,39.287,-17.278,7.368,-9.69,-6.598
5.51,0,0.031,-0.035,-0.002,0.003,0.001,0,0,-112.216,-73.553,8.136,-1.671,0.003,23.537,-149.986,-56.162,0.749,8.123,6.482,-24.54,39.047,-17.271,7.245,-9.892,-6.421
5.52,0,0.022,-0.024,-0.001,0.002,0.001,0,0,-112.211,-73.553,8.136,-1.671,0.003,23.494,-149.846,-56.276,0.91,8.324,6.302,-24.32,38.542,-17.153,7.091,-10.084,-6.238
5.53,0,0.014,-0.016,-0.001,0.001,0,-0,0,-112.206,-73.552,8.136,-1.671,0.003,23.469,-149.437,-56.419,1.108,8.476,6.102,-24.127,37.796,-17.044,6.895,-10.207,-6.03
5.54,0,0.009,-0.01,-0.001,0.001,0,-0,0,-112.203,-73.552,8.136,-1.671,0.003,23.477,-148.846,-56.583,1.338,8.559,5.874,-23.985,36.941,-16.888,6.673,-10.263,-5.793
5.55,0,0.005,-0.006,-0,0,0,-0,0,-112.201,-73.551,8.136,-1.671,0.003,23.443,-148.237,-56.821,1.592,8.548,5.627,-23.773,36.203,-16.619,6.424,-10.211,-5.54
5.56,0,0.002,-0.003,-0,0,0,-0,0,-112.199,-73.551,8.136,-1.67,0.003,23.274,-147.691,-57.112,1.86,8.461,5.369,-23.412,35.551,-16.326,6.166,-10.102,-5.279
5.57,0,0.001,-0.001,-0,0,0,-0,0,-112.198,-73.551,8.136,-1.67,0.003,22.974,-147.249,-57.421,2.13,8.31,5.103,-22.969,35.052,-16.016,5.905,-9.927,-5.011
5.58,0,0,-0,0,0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,22.6,-146.917,-57.738,2.395,8.132,4.833,-22.504,34.686,-15.703,5.649,-9.744,-4.74
5.59,0,0,-0,0,0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,22.231,-146.677,-58.045,2.653,7.936,4.567,-22.117,34.434,-15.403,5.397,-9.54,-4.477
5.6,0,0,0,0,0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,21.94,-146.486,-58.345,2.903,7.733,4.307,-21.855,34.23,-15.108,5.15,-9.335,-4.217
5.61,0,0,0,0,0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,21.7,-146.309,-58.645,3.146,7.516,4.049,-21.625,34.054,-14.806,4.909,-9.113,-3.96
5.62,0,0,0,0,0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,21.489,-146.114,-58.936,3.383,7.292,3.791,-21.423,33.848,-14.522,4.674,-8.887,-3.703
5.63,0,0,0,0,-0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,21.286,-145.917,-59.224,3.614,7.061,3.534,-21.219,33.656,-14.231,4.446,-8.654,-3.446
5.64,0,0,0,0,-0,0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,21.086,-145.717,-59.512,3.836,6.828,3.278,-21.02,33.452,-13.944,4.226,-8.421,-3.19
5.65,0,0,0,0,-0,0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,20.877,-145.514,-59.786,4.052,6.593,3.023,-20.806,33.25,-13.676,4.013,-8.184,-2.935
5.66,0,0,0,0,-0,0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,20.666,-145.309,-60.069,4.261,6.358,2.77,-20.596,33.042,-13.385,3.806,-7.95,-2.683
5.67,0,0,0,0,-0,0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,20.446,-145.103,-60.345,4.464,6.126,2.518,-20.371,32.838,-13.116,3.604,-7.719,-2.432
5.68,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,20.226,-144.897,-60.614,4.663,5.899,2.268,-20.153,32.631,-12.847,3.407,-7.494,-2.183
5.69,0,-0,0,-0,-0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,20.014,-144.689,-60.881,4.857,5.677,2.021,-19.945,32.422,-12.582,3.214,-7.273,-1.936
5.7,0,-0,0,-0,-0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,19.803,-144.48,-61.14,5.05,5.459,1.776,-19.732,32.214,-12.325,3.022,-7.057,-1.691
5.71,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,19.597,-144.274,-61.4,5.241,5.245,1.533,-19.53,32.009,-12.064,2.831,-6.844,-1.45
5.72,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,19.383,-144.08,-61.657,5.43,5.035,1.293,-19.309,31.82,-11.809,2.644,-6.635,-1.211
5.73,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,19.171,-143.889,-61.912,5.614,4.826,1.055,-19.102,31.627,-11.554,2.461,-6.427,-0.973
5.74,0,-0,0,0,-0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,18.96,-143.697,-62.162,5.794,4.617,0.822,-18.889,31.437,-11.307,2.282,-6.217,-0.743
5.75,0,-0,0,0,-0,0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,18.749,-143.506,-62.414,5.971,4.407,0.596,-18.678,31.245,-11.052,2.106,-6.007,-0.519
5.76,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,18.529,-143.317,-62.66,6.145,4.197,0.377,-18.454,31.058,-10.811,1.932,-5.798,-0.301
5.77,0,0,0,0,0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,18.3,-143.126,-62.91,6.315,3.99,0.161,-18.223,30.864,-10.557,1.765,-5.591,-0.086
5.78,0,-0,0,0,0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,18.071,-142.934,-63.152,6.478,3.786,-0.051,-17.996,30.674,-10.32,1.604,-5.389,0.124
5.79,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,17.857,-142.731,-63.402,6.638,3.586,-0.259,-17.788,30.465,-10.063,1.445,-5.189,0.33
5.8,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,17.643,-142.543,-63.643,6.795,3.388,-0.462,-17.57,30.286,-9.831,1.289,-4.992,0.531
5.81,0,-0,0,0,-0,-0,-0,-0,-112.197,-73.551,8.136,-1.67,0.003,17.437,-142.357,-63.888,6.948,3.194,-0.662,-17.371,30.097,-9.579,1.137,-4.8,0.732
5.82,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,17.226,-142.171,-64.129,7.095,3.005,-0.862,-17.153,29.913,-9.344,0.992,-4.613,0.93
5.83,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,17.017,-141.989,-64.369,7.236,2.822,-1.058,-16.949,29.731,-9.101,0.854,-4.432,1.127
5.84,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,16.809,-141.809,-64.607,7.371,2.642,-1.25,-16.738,29.552,-8.865,0.719,-4.253,1.316
5.85,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,16.6,-141.629,-64.838,7.503,2.466,-1.437,-16.531,29.371,-8.637,0.589,-4.078,1.502
5.86,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,16.386,-141.457,-65.069,7.631,2.294,-1.619,-16.313,29.204,-8.405,0.463,-3.908,1.682
5.87,0,-0,0,0,0,-0,-0,0,-112.197,-73.551,8.136,-1.67,0.003,16.18,-141.277,-65.293,7.754,2.129,-1.795,-16.113,29.018,-8.185,0.341,-3.745,1.855
5.88,0,-0,0,0,0,-0,-0,0,-112.198,-73.551,8.136,-1.67,0.003,15.974,-141.094,-65.521,7.874,1.969,-1.964,-15.905,28.836,-7.952,0.221,-3.587,2.023
5.89,0,-0,0,0,0,-0,-0,0,-112.198,-73.551,8.136,-1.67,0.003,15.774,-140.917,-65.74,7.991,1.814,-2.128,-15.709,28.661,-7.74,0.106,-3.434,2.184
5.9,0,-0,0,0,-0,-0,-0,0,-112.198,-73.551,8.136,-1.67,0.003,15.569,-140.76,-65.967,8.105,1.664,-2.285,-15.498,28.512,-7.507,-0.006,-3.285,2.339
5.91,0,-0,0,0,-0,-0,-0,0,-112.199,-73.551,8.136,-1.67,0.003,15.371,-140.603,-66.186,8.213,1.52,-2.436,-15.308,28.35,-7.295,-0.113,-3.144,2.488
5.92,0,-0,0,0,-0,-0,-0,0,-112.199,-73.551,8.136,-1.67,0.003,15.126,-140.42,-66.421,8.318,1.363,-2.582,-15.035,28.156,-7.047,-0.217,-2.978,2.633
5.93,0,-0,0,0,-0,-0,-0,0,-112.2,-73.551,8.136,-1.67,0.003,14.757,-140.129,-66.69,8.425,1.124,-2.731,-14.621,27.816,-6.767,-0.325,-2.702,2.784
5.94,0,-0,0,0,-0,-0,-0,0,-112.2,-73.551,8.136,-1.67,0.003,14.103,-139.62,-67.071,8.54,0.672,-2.897,-13.858,27.233,-6.335,-0.446,-2.163,2.957
5.95,0,-0,0,0,-0,-0,-0,0,-112.2,-73.551,8.136,-1.67,0.003,12.991,-138.803,-67.652,8.677,-0.049,-3.094,-12.598,26.337,-5.675,-0.593,-1.352,3.166
5.96,0,-0.001,0.001,0,-0,-0,-0,0,-112.2,-73.551,8.136,-1.67,0.003,11.131,-137.577,-68.569,8.847,-1.051,-3.334,-10.459,25.016,-4.619,-0.778,-0.259,3.422
5.97,0,-0.002,0.003,0,-0,-0,-0,0,-112.201,-73.551,8.136,-1.67,0.003,8.363,-135.903,-69.964,9.067,-2.283,-3.624,-7.436,23.31,-3.029,-1.024,1.037,3.729
5.98,0,-0.004,0.006,0.001,-0,-0,-0,0,-112.202,-73.551,8.136,-1.67,0.003,4.931,-133.8,-72.021,9.342,-3.755,-3.966,-3.981,21.256,-0.698,-1.334,2.591,4.088
5.99,0,-0.008,0.012,0.002,-0.001,-0,-0,-0,-112.205,-73.552,8.136,-1.671,0.003,1.2,-131.289,-74.867,9.676,-5.421,-4.368,-0.409,18.854,2.454,-1.711,4.306,4.512
6,0,-0.014,0.02,0.003,-0.002,-0.001,-0,-0,-112.208,-73.552,8.136,-1.671,0.003,-2.791,-128.406,-78.486,10.068,-7.136,-4.832,3.466,16.105,6.346,-2.141,6.012,4.996
6.01,0,-0.022,0.031,0.004,-0.002,-0.001,-0,-0,-112.213,-73.553,8.136,-1.671,0.003,-7.08,-125.197,-82.61,10.497,-8.671,-5.345,7.643,13.026,10.592,-2.597,7.45,5.524
6.02,0,-0.033,0.044,0.005,-0.003,-0.001,-0,-0,-112.22,-73.553,8.137,-1.672,0.003,-11.52,-121.74,-86.938,10.923,-9.96,-5.865,11.87,9.747,14.957,-3.035,8.654,6.04
6.03,0,-0.046,0.06,0.007,-0.005,-0.002,-0,-0,-112.229,-73.555,8.137,-1.673,0.003,-15.754,-118.114,-91.195,11.316,-11.091,-6.367,15.702,6.348,19.164,-3.436,9.741,6.535
6.04,0,-0.062,0.079,0.008,-0.006,-0.002,-0,-0,-112.241,-73.556,8.138,-1.674,0.003,-19.417,-114.32,-95.174,11.673,-12.167,-6.841,18.836,2.751,23.033,-3.807,10.805,6.997
6.05,0,-0.081,0.1,0.009,-0.008,-0.003,-0,-0,-112.257,-73.557,8.139,-1.675,0.003,-22.466,-110.346,-98.69,12.015,-13.074,-7.283,21.44,-1.053,26.374,-4.167,11.624,7.43
6.06,0,-0.102,0.124,0.01,-0.01,-0.003,-0,-0,-112.277,-73.559,8.139,-1.677,0.003,-25.197,-106.371,-101.538,12.332,-13.808,-7.688,23.921,-4.745,28.987,-4.488,12.304,7.821
6.07,0,-0.125,0.151,0.012,-0.012,-0.004,-0,-0,-112.301,-73.561,8.14,-1.679,0.003,-27.911,-102.64,-103.55,12.592,-14.441,-8.059,26.502,-8.095,30.732,-4.737,12.903,8.182
6.08,0,-0.15,0.181,0.014,-0.014,-0.004,-0,-0,-112.33,-73.563,8.141,-1.681,0.003,-30.457,-99.411,-104.769,12.802,-15.113,-8.406,28.739,-10.768,31.767,-4.956,13.602,8.523
6.09,0,-0.177,0.215,0.017,-0.016,-0.005,-0,-0,-112.365,-73.566,8.143,-1.683,0.003,-32.437,-96.74,-105.293,13.007,-15.831,-8.764,30.239,-12.946,32.126,-5.19,14.321,8.889
6.1,0,-0.206,0.252,0.02,-0.019,-0.006,-0,-0,-112.406,-73.569,8.144,-1.686,0.003,-33.817,-94.483,-105.302,13.214,-16.477,-9.115,31.24,-14.859,32.032,-5.415,14.919,9.233
6.11,0,-0.236,0.292,0.024,-0.022,-0.006,-0,-0,-112.454,-73.572,8.146,-1.689,0.003,-35.006,-92.566,-105.043,13.404,-17.022,-9.446,32.301,-16.462,31.764,-5.61,15.428,9.557
6.12,0,-0.268,0.335,0.029,-0.025,-0.007,-0,-0,-112.51,-73.576,8.147,-1.693,0.003,-36.291,-91.134,-104.831,13.562,-17.509,-9.789,33.52,-17.454,31.684,-5.77,15.894,9.909
6.13,0,-0.301,0.379,0.034,-0.028,-0.008,-0,-0,-112.573,-73.58,8.149,-1.697,0.003,-37.746,-90.103,-104.855,13.689,-17.993,-10.23,34.913,-18.235,31.837,-5.9,16.376,10.394
6.14,0,-0.335,0.425,0.039,-0.032,-0.009,-0,0,-112.643,-73.584,8.151,-1.702,0.003,-38.971,-88.926,-105.262,13.824,-18.491,-10.783,35.823,-19.562,32.376,-6.057,16.872,10.982
6.15,0,-0.372,0.472,0.044,-0.035,-0.01,-0,0,-112.722,-73.589,8.154,-1.707,0.003,-39.946,-87.517,-105.955,13.985,-19.025,-11.358,36.599,-21.023,33.116,-6.234,17.414,11.55
6.16,0,-0.409,0.52,0.049,-0.038,-0.011,-0,0,-112.809,-73.594,8.156,-1.712,0.003,-40.986,-85.966,-106.905,14.187,-19.485,-11.878,37.603,-22.595,34.152,-6.46,17.817,12.046
6.17,0,-0.447,0.569,0.054,-0.042,-0.012,-0,0,-112.904,-73.6,8.159,-1.718,0.003,-42.02,-84.534,-107.926,14.447,-19.896,-12.363,38.437,-23.829,35.169,-6.751,18.217,12.525
6.18,0,-0.487,0.62,0.059,-0.046,-0.013,-0,0,-113.008,-73.606,8.162,-1.725,0.003,-43.126,-83.171,-108.874,14.771,-20.291,-12.822,39.485,-25.19,36.071,-7.101,18.594,12.975
6.19,0,-0.528,0.673,0.064,-0.05,-0.014,-0,0,-113.122,-73.613,8.166,-1.732,0.003,-44.249,-81.72,-109.705,15.135,-20.699,-13.26,40.451,-26.691,36.843,-7.481,19.003,13.406
6.2,0,-0.571,0.725,0.069,-0.054,-0.015,-0,0,-113.244,-73.621,8.169,-1.74,0.003,-45.437,-79.971,-110.226,15.498,-21.076,-13.58,41.579,-28.679,37.177,-7.837,19.347,13.67
6.21,0,-0.615,0.78,0.073,-0.058,-0.016,-0,0,-113.376,-73.628,8.173,-1.748,0.003,-46.491,-78.68,-110.088,15.824,-21.433,-13.774,42.339,-29.439,36.812,-8.161,19.693,13.829
6.22,0,-0.661,0.838,0.079,-0.062,-0.017,-0,0,-113.519,-73.637,8.177,-1.757,0.003,-47.277,-77.634,-109.698,16.062,-21.764,-13.894,42.888,-30.488,36.473,-8.375,20.002,13.93
6.23,0,-0.708,0.898,0.085,-0.066,-0.018,-0,0,-113.671,-73.645,8.182,-1.767,0.003,-47.829,-76.957,-109.683,16.194,-22.184,-14.069,43.193,-30.779,36.749,-8.491,20.465,14.142
6.24,0,-0.756,0.959,0.091,-0.071,-0.019,-0,0,-113.835,-73.655,8.186,-1.777,0.003,-48.554,-76.003,-110.302,16.229,-22.65,-14.296,44.001,-32.211,37.558,-8.493,20.917,14.377
6.25,0,-0.806,1.021,0.098,-0.075,-0.02,-0,-0,-114.009,-73.665,8.191,-1.788,0.003,-49.151,-75.157,-111.124,16.229,-23.171,-14.519,44.273,-32.842,38.36,-8.502,21.454,14.595
6.26,0,-0.857,1.085,0.104,-0.08,-0.021,-0,-0,-114.195,-73.675,8.197,-1.799,0.003,-49.466,-74.706,-111.564,16.233,-23.702,-14.658,44.353,-33.253,38.572,-8.512,21.96,14.694
6.27,0,-0.91,1.15,0.11,-0.085,-0.022,-0,-0,-114.392,-73.686,8.202,-1.812,0.003,-49.626,-74.514,-111.538,16.287,-24.262,-14.776,44.34,-33.429,38.405,-8.596,22.527,14.821
6.28,0,-0.964,1.216,0.116,-0.09,-0.023,-0,-0,-114.601,-73.697,8.208,-1.825,0.003,-49.971,-74.1,-111.75,16.443,-24.77,-14.884,44.748,-34.172,38.84,-8.794,22.987,14.92
6.29,0,-1.018,1.283,0.123,-0.095,-0.024,-0,-0,-114.821,-73.709,8.214,-1.838,0.003,-50.323,-73.726,-112.4,16.698,-25.269,-14.988,44.898,-34.475,39.638,-9.087,23.487,15.026
6.3,0,-1.074,1.35,0.129,-0.1,-0.026,-0,-0,-115.054,-73.722,8.221,-1.853,0.003,-50.563,-73.149,-112.855,16.985,-25.775,-15.024,45.014,-35.541,39.829,-9.362,23.975,15.027
6.31,0,-1.131,1.419,0.136,-0.105,-0.027,-0,-0,-115.298,-73.735,8.228,-1.868,0.003,-50.871,-72.929,-112.824,17.214,-26.373,-15.023,45.263,-35.493,39.659,-9.563,24.605,15.024
6.32,0,-1.189,1.489,0.142,-0.11,-0.028,-0,-0,-115.555,-73.749,8.235,-1.884,0.003,-51.517,-72.851,-112.66,17.393,-26.904,-15.067,46.007,-35.835,39.522,-9.73,25.062,15.093
6.33,0,-1.247,1.559,0.149,-0.116,-0.029,-0,-0,-115.824,-73.763,8.243,-1.9,0.003,-52.411,-72.666,-113.079,17.591,-27.413,-15.224,46.854,-36.178,40.289,-9.95,25.578,15.294
6.34,0,-1.307,1.632,0.157,-0.121,-0.03,-0,-0,-116.105,-73.778,8.251,-1.918,0.003,-53.503,-72.731,-113.669,17.816,-27.863,-15.446,47.918,-36.153,40.793,-10.176,25.973,15.526
6.35,0,-1.367,1.705,0.164,-0.126,-0.031,-0,-0,-116.4,-73.793,8.259,-1.936,0.003,-54.497,-73.069,-114.521,17.945,-28.416,-15.708,48.689,-35.933,41.819,-10.253,26.583,15.803
6.36,0,-1.429,1.778,0.171,-0.132,-0.032,-0,-0,-116.707,-73.809,8.268,-1.955,0.003,-55.7,-73.397,-114.81,17.94,-29.009,-16.025,49.991,-36.092,41.614,-10.189,27.14,16.14
6.37,0,-1.491,1.85,0.178,-0.137,-0.033,-0,-0,-117.028,-73.825,8.277,-1.974,0.003,-57.243,-73.431,-115.348,17.876,-29.589,-16.397,51.564,-36.452,42.517,-10.118,27.707,16.53
6.38,0,-1.554,1.923,0.185,-0.143,-0.034,-0,-0,-117.361,-73.842,8.287,-1.995,0.003,-58.543,-73.286,-115.814,17.908,-30.087,-16.77,52.51,-36.964,42.729,-10.204,28.145,16.894
6.39,0,-1.619,1.996,0.192,-0.148,-0.035,-0,-0,-117.707,-73.859,8.297,-2.016,0.003,-59.311,-73.043,-116.398,18.063,-30.498,-17.171,52.939,-37.519,43.476,-10.395,28.518,17.314
6.4,0,-1.685,2.07,0.198,-0.154,-0.035,-0,-0,-118.067,-73.877,8.308,-2.037,0.003,-59.96,-72.911,-116.681,18.217,-30.932,-17.57,53.56,-37.905,43.496,-10.516,28.957,17.702
6.41,0,-1.753,2.144,0.205,-0.16,-0.036,-0,-0,-118.44,-73.895,8.318,-2.06,0.003,-60.149,-72.663,-117.145,18.292,-31.533,-18.014,53.346,-38.585,44.178,-10.562,29.616,18.175
6.42,0,-1.821,2.218,0.212,-0.165,-0.037,-0,-0,-118.826,-73.914,8.33,-2.083,0.004,-60.089,-71.949,-117.488,18.43,-32.03,-18.434,53.241,-40.03,44.264,-10.73,30.002,18.569
6.43,0,-1.89,2.291,0.219,-0.171,-0.038,-0,-0,-119.224,-73.933,8.342,-2.107,0.004,-59.991,-71.18,-117.75,18.737,-32.378,-18.799,53.054,-41.005,44.598,-11.096,30.301,18.918
6.44,0,-1.959,2.365,0.225,-0.177,-0.038,-0,0,-119.636,-73.952,8.354,-2.132,0.004,-59.923,-70.691,-117.338,19.083,-32.696,-19.088,52.967,-41.813,43.752,-11.405,30.598,19.177
6.45,0,-2.028,2.441,0.232,-0.183,-0.039,-0,0,-120.06,-73.972,8.367,-2.157,0.004,-60.123,-70.569,-116.976,19.31,-33.062,-19.332,53.275,-42.044,43.702,-11.571,30.973,19.414
6.46,0,-2.097,2.516,0.24,-0.188,-0.039,-0,0,-120.497,-73.992,8.38,-2.183,0.004,-60.963,-70.463,-116.605,19.363,-33.425,-19.479,54.43,-42.769,43.169,-11.536,31.3,19.516
6.47,0,-2.167,2.59,0.247,-0.194,-0.04,-0,-0,-120.947,-74.013,8.394,-2.209,0.004,-61.957,-70.366,-116.138,19.416,-33.785,-19.542,55.245,-43.271,42.687,-11.614,31.646,19.559
6.48,0,-2.237,2.664,0.254,-0.2,-0.04,-0,0,-121.409,-74.033,8.408,-2.236,0.004,-63.314,-70.046,-115.374,19.413,-34.074,-19.517,56.845,-44.357,41.705,-11.54,31.873,19.5
6.49,0,-2.308,2.738,0.261,-0.205,-0.041,-0,0,-121.884,-74.055,8.423,-2.264,0.004,-64.706,-69.834,-114.057,19.362,-34.449,-19.511,58.017,-44.861,40.173,-11.475,32.292,19.521
6.5,0,-2.38,2.812,0.268,-0.211,-0.041,-0,0,-122.372,-74.076,8.439,-2.292,0.004,-65.763,-69.726,-113.136,19.311,-34.836,-19.569,58.848,-45.404,39.623,-11.422,32.637,19.597
6.51,0,-2.453,2.888,0.277,-0.217,-0.041,-0,-0,-122.873,-74.097,8.455,-2.321,0.004,-66.231,-70.194,-112.888,19.322,-35.211,-19.73,58.916,-44.899,39.645,-11.465,33.003,19.801
6.52,0,-2.528,2.964,0.285,-0.223,-0.041,-0,-0,-123.387,-74.118,8.471,-2.35,0.004,-66.169,-70.937,-113.221,19.441,-35.497,-19.988,58.648,-44.822,40.124,-11.601,33.217,20.085
6.53,0,-2.603,3.04,0.294,-0.228,-0.041,-0,-0,-123.914,-74.139,8.488,-2.38,0.004,-65.44,-71.883,-113.812,19.714,-35.867,-20.352,57.541,-44.305,40.722,-11.916,33.636,20.49
6.54,0,-2.678,3.113,0.301,-0.234,-0.041,-0,-0,-124.452,-74.16,8.506,-2.41,0.004,-64.806,-72.677,-114.36,19.873,-36.217,-20.847,57.216,-44.483,41.107,-11.938,33.914,21.03
6.55,0,-2.752,3.186,0.309,-0.24,-0.04,-0,-0,-125.002,-74.181,8.524,-2.441,0.004,-64.509,-73.543,-114.669,20.037,-36.527,-21.351,56.998,-44.048,41.318,-12.126,34.203,21.516
6.56,0,-2.826,3.257,0.317,-0.245,-0.04,-0,-0,-125.563,-74.203,8.543,-2.472,0.004,-64.737,-74.403,-115.176,20.187,-36.699,-21.796,57.545,-43.968,41.954,-12.212,34.281,21.941
6.57,0,-2.9,3.327,0.324,-0.25,-0.04,-0,-0,-126.135,-74.225,8.563,-2.503,0.004,-65.174,-75.011,-115.648,20.337,-36.964,-22.108,57.942,-44.235,42.264,-12.346,34.608,22.196
6.58,0,-2.973,3.394,0.331,-0.255,-0.039,-0,-0,-126.718,-74.246,8.583,-2.534,0.004,-65.949,-74.874,-115.986,20.404,-37.153,-22.289,58.982,-45.68,42.46,-12.317,34.69,22.34
6.59,0,-3.046,3.459,0.337,-0.26,-0.039,-0,-0,-127.312,-74.268,8.604,-2.565,0.004,-66.589,-74.731,-115.929,20.421,-37.427,-22.332,59.347,-46.195,42.22,-12.315,35.027,22.333
6.6,0,-3.12,3.526,0.344,-0.265,-0.038,-0,-0,-127.916,-74.289,8.626,-2.597,0.004,-67.251,-75.337,-116.138,20.373,-37.647,-22.283,60.121,-45.732,42.759,-12.213,35.159,22.262
6.61,0,-3.195,3.594,0.352,-0.27,-0.037,-0,0,-128.531,-74.31,8.648,-2.629,0.004,-67.666,-76.646,-116.771,20.474,-37.882,-22.178,60.273,-44.846,43.514,-12.389,35.416,22.14
6.62,0,-3.27,3.66,0.361,-0.275,-0.037,-0,0,-129.157,-74.33,8.671,-2.661,0.004,-67.554,-78.554,-118.148,20.644,-38.086,-22.09,59.952,-43.449,45.218,-12.517,35.562,22.068
6.63,0,-3.345,3.725,0.368,-0.28,-0.036,-0,0,-129.793,-74.35,8.694,-2.693,0.005,-66.791,-80.734,-119.483,20.778,-38.327,-22.046,58.907,-42.178,46.232,-12.593,35.815,22.039
6.64,0,-3.42,3.786,0.375,-0.285,-0.035,-0,0,-130.438,-74.37,8.718,-2.725,0.005,-65.983,-82.774,-120.362,20.741,-38.538,-22.13,58.332,-41.245,46.851,-12.42,35.962,22.179
6.65,0,-3.493,3.843,0.38,-0.289,-0.034,-0,0,-131.091,-74.39,8.744,-2.757,0.005,-65.589,-84.26,-120.274,20.683,-38.768,-22.304,58.227,-41.101,46.197,-12.337,36.189,22.371
6.66,0,-3.564,3.895,0.384,-0.293,-0.033,-0,-0,-131.752,-74.41,8.769,-2.788,0.005,-66.1,-84.437,-119.681,20.621,-38.921,-22.563,59.362,-42.651,45.454,-12.195,36.262,22.663
6.67,0,-3.634,3.943,0.388,-0.296,-0.031,-0,-0,-132.419,-74.43,8.796,-2.82,0.005,-66.86,-83.551,-118.243,20.453,-39.021,-22.777,60.057,-44.765,43.512,-11.936,36.337,22.838
6.68,0,-3.705,3.991,0.392,-0.3,-0.03,-0,-0,-133.093,-74.45,8.823,-2.851,0.005,-67.449,-82.526,-116.733,20.278,-39.136,-22.897,60.568,-46.214,42.32,-11.762,36.447,22.931
6.69,0,-3.776,4.042,0.398,-0.304,-0.029,-0,-0,-133.775,-74.468,8.851,-2.882,0.005,-67.514,-82.131,-115.729,20.174,-39.24,-22.934,60.312,-46.739,41.623,-11.667,36.524,22.939
6.7,0,-3.847,4.094,0.405,-0.308,-0.027,-0.001,-0,-134.463,-74.484,8.88,-2.913,0.005,-67.551,-82.617,-115.295,20.276,-39.415,-22.968,60.534,-46.558,41.46,-11.823,36.721,22.986
6.71,0,-3.917,4.147,0.413,-0.311,-0.026,-0.001,-0,-135.157,-74.5,8.909,-2.943,0.005,-67.703,-84.134,-115.229,20.394,-39.477,-23.039,60.765,-45.334,41.5,-11.857,36.681,23.069
6.72,0,-3.986,4.198,0.42,-0.315,-0.024,-0.001,-0,-135.857,-74.515,8.939,-2.973,0.005,-67.874,-86.009,-115.655,20.464,-39.519,-23.168,61.032,-44.437,42.093,-11.871,36.729,23.222
6.73,0,-4.055,4.246,0.427,-0.318,-0.022,-0.001,0,-136.563,-74.53,8.97,-3.002,0.005,-67.717,-87.831,-116.383,20.434,-39.551,-23.376,60.74,-43.64,42.791,-11.741,36.717,23.457
6.74,0,-4.124,4.291,0.434,-0.321,-0.02,-0.001,0,-137.275,-74.544,9.002,-3.031,0.005,-67.16,-89.343,-117.157,20.473,-39.64,-23.673,60.132,-43.364,43.468,-11.785,36.821,23.785
6.75,0,-4.19,4.332,0.439,-0.324,-0.019,-0.001,0,-137.991,-74.557,9.034,-3.059,0.005,-66.754,-90.563,-117.75,20.497,-39.714,-24.001,60.069,-43.262,43.888,-11.705,36.839,24.112
6.76,0,-4.255,4.371,0.444,-0.326,-0.017,-0.001,0,-138.71,-74.57,9.067,-3.087,0.005,-66.906,-91.426,-118.236,20.425,-39.734,-24.269,60.653,-43.583,44.315,-11.54,36.823,24.351
